alunas;ELEMENTO_SOCIAL
aluno;SUBSTANTIVO
alunos;ELEMENTO_SOCIAL
alvo;QUALIFICADOR
alvorada;SUBSTANTIVO
alvoroçar;VERBO
alvoroço;SUBSTANTIVO
Aláva;ELEMENTO_SOCIAL
aláçovas;ELEMENTO_SOCIAL
alí;ELEMENTO_SOCIAL
amaciante;ELEMENTO_SOCIAL
amada;SUBSTANTIVO
amado;QUALIFICADOR
amamentar;VERBO
amanhecer;VERBO
amanhã;ELEMENTO_SOCIAL
amar;VERBO
amarela;ELEMENTO_SOCIAL
amarelas;ELEMENTO_SOCIAL
amarelinha;ELEMENTO_SOCIAL
amarelo;QUALIFICADOR
amarelos;ELEMENTO_SOCIAL
amarrador;ELEMENTO_SOCIAL
amarrar os sapatos;ELEMENTO_SOCIAL
amarrar;VERBO
amassar;VERBO
amasso;ELEMENTO_SOCIAL
amassos;ELEMENTO_SOCIAL
ambiente;QUALIFICADOR
ambientes;ELEMENTO_SOCIAL
ambos;ELEMENTO_SOCIAL
ambulatório;QUALIFICADOR
ambulância;SUBSTANTIVO
ambulâncias;ELEMENTO_SOCIAL
ameixa;SUBSTANTIVO
ameixas enlatadas;ELEMENTO_SOCIAL
ameixas;ELEMENTO_SOCIAL
amendoeiro;ELEMENTO_SOCIAL
amendoim;SUBSTANTIVO
amendoím;ELEMENTO_SOCIAL
americanas;ELEMENTO_SOCIAL
amiga;SUBSTANTIVO
amigas;ELEMENTO_SOCIAL
amigo;QUALIFICADOR
amigos;ELEMENTO_SOCIAL
amizade;SUBSTANTIVO
amizades;ELEMENTO_SOCIAL
amonita;ELEMENTO_SOCIAL
amonitas;ELEMENTO_SOCIAL
amor;SUBSTANTIVO
amora;SUBSTANTIVO
amoras;ELEMENTO_SOCIAL
ampulheta;SUBSTANTIVO
América;ELEMENTO_SOCIAL
amêijoa;ELEMENTO_SOCIAL
amêndoa;SUBSTANTIVO
amêndoas;ELEMENTO_SOCIAL
ancas;ELEMENTO_SOCIAL
anchova enlatadas;ELEMENTO_SOCIAL
anchovas enlatadas;ELEMENTO_SOCIAL
ancinho;SUBSTANTIVO
anciã;ELEMENTO_SOCIAL
anciãos;ELEMENTO_SOCIAL
anciãs;ELEMENTO_SOCIAL
andador elétrico;ELEMENTO_SOCIAL
andador;QUALIFICADOR
andadores;ELEMENTO_SOCIAL
Andaluzia;ELEMENTO_SOCIAL
andar;VERBO
andorinha;SUBSTANTIVO
anel;SUBSTANTIVO
anelar;VERBO
anfíbio;QUALIFICADOR
anfôra;ELEMENTO_SOCIAL
anfôras;ELEMENTO_SOCIAL
angina;SUBSTANTIVO
animadoras;ELEMENTO_SOCIAL
animais;ELEMENTO_SOCIAL
animal doméstico;ELEMENTO_SOCIAL
animal;QUALIFICADOR
animar;VERBO
aniversário;QUALIFICADOR
anjinho;SUBSTANTIVO
anjo;SUBSTANTIVO
anjos;ELEMENTO_SOCIAL
ano novo;ELEMENTO_SOCIAL
ano;SUBSTANTIVO
anoitecer;VERBO
anorak;ELEMENTO_SOCIAL
anoraks;ELEMENTO_SOCIAL
anos luz;ELEMENTO_SOCIAL
anos;ELEMENTO_SOCIAL
anotar;VERBO
anotação;SUBSTANTIVO
antena parabólica;ELEMENTO_SOCIAL
antena;SUBSTANTIVO
antenas parabólicas;ELEMENTO_SOCIAL
antenas;ELEMENTO_SOCIAL
anterior;QUALIFICADOR
anterpretes;ELEMENTO_SOCIAL
antes;ELEMENTO_SOCIAL
anticoncepcional;QUALIFICADOR
antipática;ELEMENTO_SOCIAL
antipáticas;ELEMENTO_SOCIAL
antipático;QUALIFICADOR
antipáticos;ELEMENTO_SOCIAL
Antártida;ELEMENTO_SOCIAL
anunciar;VERBO
anuário;SUBSTANTIVO
anuários;ELEMENTO_SOCIAL
anzol;SUBSTANTIVO
análise de urina;ELEMENTO_SOCIAL
análises;ELEMENTO_SOCIAL
anão;QUALIFICADOR
anéis;ELEMENTO_SOCIAL
anúncio;SUBSTANTIVO
anúncios;ELEMENTO_SOCIAL
ao lado de;ELEMENTO_SOCIAL
ao;ELEMENTO_SOCIAL
apagada;ELEMENTO_SOCIAL
apagado;QUALIFICADOR
apagador;QUALIFICADOR
apagados;ELEMENTO_SOCIAL
apagar a luz;ELEMENTO_SOCIAL
apagar a televisão;ELEMENTO_SOCIAL
apagar o último;ELEMENTO_SOCIAL
apagar tudo;ELEMENTO_SOCIAL
apagar;VERBO
apaixonadas;ELEMENTO_SOCIAL
apaixonados;ELEMENTO_SOCIAL
apanhar;VERBO
aparecer;VERBO
aparelho auditivo;ELEMENTO_SOCIAL
aparelho de barba;ELEMENTO_SOCIAL
aparelho de som;ELEMENTO_SOCIAL
aparelho dental;ELEMENTO_SOCIAL
aparelho ortodôntico;ELEMENTO_SOCIAL
aparelho;SUBSTANTIVO
aparelhos de educação fisica;ELEMENTO_SOCIAL
aparelhos dentários;ELEMENTO_SOCIAL
aparelhos para pscomotricidade;ELEMENTO_SOCIAL
aparelhos;ELEMENTO_SOCIAL
apartamento;SUBSTANTIVO
apartamentos;ELEMENTO_SOCIAL
apenado;ELEMENTO_SOCIAL
aperitivo;QUALIFICADOR
apertado;QUALIFICADOR
apertando as mãos;ELEMENTO_SOCIAL
apertar parafuso;ELEMENTO_SOCIAL
apertar;VERBO
apertão de mãos;ELEMENTO_SOCIAL
aperário;ELEMENTO_SOCIAL
apito;SUBSTANTIVO
aplaudir;VERBO
apoiar-se;ELEMENTO_SOCIAL
apoiar;VERBO
apoio;SUBSTANTIVO
apoios;ELEMENTO_SOCIAL
apontador;SUBSTANTIVO
apontar;VERBO
aportação;ELEMENTO_SOCIAL
aportações;ELEMENTO_SOCIAL
aposentadoria;SUBSTANTIVO
aposentar-se;ELEMENTO_SOCIAL
aposentar;VERBO
aposta;SUBSTANTIVO
apostar;VERBO
aprender;VERBO
aprendizagem eletrônica;ELEMENTO_SOCIAL
apresentar;VERBO
apresentaçao;ELEMENTO_SOCIAL
apresentações;ELEMENTO_SOCIAL
apressar;VERBO
aprovar;VERBO
aproximar-se;ELEMENTO_SOCIAL
aproximar;VERBO
apóstolo;SUBSTANTIVO
apóstolos;ELEMENTO_SOCIAL
aquarelas;ELEMENTO_SOCIAL
aquecedores;ELEMENTO_SOCIAL
aqueduto;SUBSTANTIVO
aquedutos;ELEMENTO_SOCIAL
aquela;ELEMENTO_SOCIAL
aquelas;ELEMENTO_SOCIAL
aquele;ELEMENTO_SOCIAL
aqueles;ELEMENTO_SOCIAL
aqui;ELEMENTO_SOCIAL
aquisição;SUBSTANTIVO
aquário;SUBSTANTIVO
aquários;ELEMENTO_SOCIAL
aquí;ELEMENTO_SOCIAL
aquífero;ELEMENTO_SOCIAL
aquíferos;ELEMENTO_SOCIAL
ar condicionados;ELEMENTO_SOCIAL
Ar-condicionado;ELEMENTO_SOCIAL
ar;SUBSTANTIVO
arado;SUBSTANTIVO
arados;ELEMENTO_SOCIAL
Aragão;ELEMENTO_SOCIAL
arame;SUBSTANTIVO
arames;ELEMENTO_SOCIAL
arandela;SUBSTANTIVO
arandelas;ELEMENTO_SOCIAL
aranha;SUBSTANTIVO
aranhas;ELEMENTO_SOCIAL
arapuca;SUBSTANTIVO
arapucas;ELEMENTO_SOCIAL
arar;VERBO
AraWord;ELEMENTO_SOCIAL
Arca de Noé;ELEMENTO_SOCIAL
arca;SUBSTANTIVO
arcas;ELEMENTO_SOCIAL
arco-íris;SUBSTANTIVO
arco;SUBSTANTIVO
arcos;ELEMENTO_SOCIAL
ardente;QUALIFICADOR
arder;VERBO
areal;SUBSTANTIVO
areia;SUBSTANTIVO
arena;SUBSTANTIVO
arenas;ELEMENTO_SOCIAL
arenoso;QUALIFICADOR
argamassas;ELEMENTO_SOCIAL
Argentina;ELEMENTO_SOCIAL
argila;SUBSTANTIVO
argolas;ELEMENTO_SOCIAL
arma;SUBSTANTIVO
armadura;SUBSTANTIVO
armaduras;ELEMENTO_SOCIAL
armarinheiro;ELEMENTO_SOCIAL
armarinho;SUBSTANTIVO
armazenador;ELEMENTO_SOCIAL
armazém;SUBSTANTIVO
armazéns;ELEMENTO_SOCIAL
armário;ELEMENTO_SOCIAL
armário de cozinha;ELEMENTO_SOCIAL
armário;SUBSTANTIVO
armários de cozinha;ELEMENTO_SOCIAL
armários;ELEMENTO_SOCIAL
aro;SUBSTANTIVO
aros olímpicos;ELEMENTO_SOCIAL
aros ou anèis;ELEMENTO_SOCIAL
arpa;ELEMENTO_SOCIAL
arqueamento;SUBSTANTIVO
arqueiro;SUBSTANTIVO
arqueiros;ELEMENTO_SOCIAL
arquiteta;ELEMENTO_SOCIAL
arquiteto;SUBSTANTIVO
arquitetos;ELEMENTO_SOCIAL
arquivar;VERBO
arquivo geral;ELEMENTO_SOCIAL
arquivo;SUBSTANTIVO
arquivos;ELEMENTO_SOCIAL
arrancar prego;ELEMENTO_SOCIAL
arrancar;VERBO
arranha-céu;SUBSTANTIVO
arranhar;VERBO
arremessador;SUBSTANTIVO
arremessadora;ELEMENTO_SOCIAL
arremesso de dardo;ELEMENTO_SOCIAL
arremesso de disco;ELEMENTO_SOCIAL
arremesso de peso;ELEMENTO_SOCIAL
arremesso;SUBSTANTIVO
arrendar;VERBO
Arroba;ELEMENTO_SOCIAL
arrobas;ELEMENTO_SOCIAL
arroio;SUBSTANTIVO
arroios;ELEMENTO_SOCIAL
arrombamento;SUBSTANTIVO
arrombamentos;ELEMENTO_SOCIAL
arrotar;VERBO
arroz com tomate;ELEMENTO_SOCIAL
arroz três delícias;ELEMENTO_SOCIAL
arroz;SUBSTANTIVO
arrumada;ELEMENTO_SOCIAL
arrumado;QUALIFICADOR
artes gráficas;ELEMENTO_SOCIAL
artes plásticas;ELEMENTO_SOCIAL
artesanato;SUBSTANTIVO
arteterapia;ELEMENTO_SOCIAL
artigo uns;ELEMENTO_SOCIAL
artista;ELEMENTO_SOCIAL
artista;QUALIFICADOR
artistas;ELEMENTO_SOCIAL
artérias;ELEMENTO_SOCIAL
arvoredo;SUBSTANTIVO
Arábia Saudita;ELEMENTO_SOCIAL
as cinco;ELEMENTO_SOCIAL
as dez;ELEMENTO_SOCIAL
as doze;ELEMENTO_SOCIAL
as duas;ELEMENTO_SOCIAL
as nove;ELEMENTO_SOCIAL
as oito;ELEMENTO_SOCIAL
as onze;ELEMENTO_SOCIAL
as quatro;ELEMENTO_SOCIAL
as seis;ELEMENTO_SOCIAL
as sete;ELEMENTO_SOCIAL
as três;ELEMENTO_SOCIAL
as;ELEMENTO_SOCIAL
asa delta;ELEMENTO_SOCIAL
asa;ELEMENTO_SOCIAL
asas;ELEMENTO_SOCIAL
ascender;VERBO
asilo de idosos;ELEMENTO_SOCIAL
asilo diurno;ELEMENTO_SOCIAL
asilo;SUBSTANTIVO
asilos;ELEMENTO_SOCIAL
asma;SUBSTANTIVO
asno;SUBSTANTIVO
asnos;ELEMENTO_SOCIAL
aspargo;SUBSTANTIVO
aspargos enlatados;ELEMENTO_SOCIAL
aspargos;ELEMENTO_SOCIAL
Aspas;ELEMENTO_SOCIAL
aspirador;QUALIFICADOR
aspiradores;ELEMENTO_SOCIAL
aspirar;VERBO
assado;QUALIFICADOR
assados;ELEMENTO_SOCIAL
assar;VERBO
assassinar;VERBO
assassinato;SUBSTANTIVO
assegurar;VERBO
asseio pessoal;ELEMENTO_SOCIAL
asseio;SUBSTANTIVO
assento adaptado;ELEMENTO_SOCIAL
assentos adaptados;ELEMENTO_SOCIAL
assentos;ELEMENTO_SOCIAL
assinalar;VERBO
assinar;VERBO
assisitir;ELEMENTO_SOCIAL
assistente social;ELEMENTO_SOCIAL
assistente;QUALIFICADOR
assistentes;ELEMENTO_SOCIAL
assistir;VERBO
assoar-se;ELEMENTO_SOCIAL
assobiar;VERBO
associar;VERBO
associaçao escolar;ELEMENTO_SOCIAL
associação;SUBSTANTIVO
assomar;VERBO
assoprar as velas;ELEMENTO_SOCIAL
assumir;VERBO
assustada;ELEMENTO_SOCIAL
assustado;QUALIFICADOR
assustados;ELEMENTO_SOCIAL
assustar-se;ELEMENTO_SOCIAL
assustar;VERBO
asterisco;SUBSTANTIVO
asteriscos;ELEMENTO_SOCIAL
astro;SUBSTANTIVO
astronauta;SUBSTANTIVO
astronautas;ELEMENTO_SOCIAL
astrônomo;SUBSTANTIVO
Astúrias;ELEMENTO_SOCIAL
ataque;SUBSTANTIVO
atar;VERBO
atarracado;QUALIFICADOR
atarracados;ELEMENTO_SOCIAL
atender;VERBO
atendimento ao público;ELEMENTO_SOCIAL
atenção;SUBSTANTIVO
aterrissagem;SUBSTANTIVO
aterrizar;ELEMENTO_SOCIAL
aterro;SUBSTANTIVO
aterrorizada;ELEMENTO_SOCIAL
aterrorizados;ELEMENTO_SOCIAL
atestado médico;ELEMENTO_SOCIAL
atestados médicos;ELEMENTO_SOCIAL
ateu;QUALIFICADOR
ateus;ELEMENTO_SOCIAL
atira com arco;ELEMENTO_SOCIAL
atirar um dardo;ELEMENTO_SOCIAL
atirar-se de cabeça;ELEMENTO_SOCIAL
atirar-se na água;ELEMENTO_SOCIAL
atirar-se;ELEMENTO_SOCIAL
atirar;VERBO
atividade;SUBSTANTIVO
atividades;ELEMENTO_SOCIAL
Atleta;ELEMENTO_SOCIAL
atletas;ELEMENTO_SOCIAL
atletismo;SUBSTANTIVO
atmosfera;SUBSTANTIVO
ato;SUBSTANTIVO
Atomium;ELEMENTO_SOCIAL
ator;SUBSTANTIVO
atores;ELEMENTO_SOCIAL
atos;ELEMENTO_SOCIAL
atracar;VERBO
atrair;VERBO
atravessar;VERBO
através de;ELEMENTO_SOCIAL
